unique_id_match,Column,unique_id_query,visit_id,wikipedia_link_nl,google_book_query,nom_complet,toponymName,fclName,commune,province,region,country,query_normalised,queries_ngrams,MATCH,equality_match_extract_geonames,types_Anne,equality_anne_ettore,nom_complet?,nom_complet_ailleurs?,types_Ettore,queries,extract_lieux_be,extract_persons,extract_family
5532-833305-verweyen,84,5532-833305,833305,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""verweyen""~5","https://www.googleapis.com/books/v1/volumes?q=""verweyen""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,verweyen,1.0,verweyen,,per,True,False,,per,verweyen,,,Verweyen
,85,5621-835005,835005,,,,,,,,,,winter varietes,2.0,,,,,,,,winter varietes,,Winter Varietes,Winter
,86,5723-838041,838041,,,,,,,,,,emois,1.0,,,,,,,,emois,,,
5838-842762-haas,87,5838-842762,842762,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""damm haas jette""~5","https://www.googleapis.com/books/v1/volumes?q=""damm+haas+jette""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,damm haas jette,3.0,haas,,per,True,False,,per,damm haas jette,jette,,Damm Haas
5838-842762-jette,88,5838-842762,842762,,,,,Commune,,,,Belgium,damm haas jette,3.0,jette,False,loc,True,,,loc,damm haas jette,jette,,Damm Haas
5862-842849-boutelkin,89,5862-842849,842849,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""boutelkin""~5","https://www.googleapis.com/books/v1/volumes?q=""boutelkin""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,boutelkin,1.0,boutelkin,,per_ambig,True,False,,per_ambig,boutelkin,,,
5863-842849-boutelkine,90,5863-842849,842849,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""boutelkine""~5","https://www.googleapis.com/books/v1/volumes?q=""boutelkine""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,boutelkine,1.0,boutelkine,,per_ambig,True,False,,per_ambig,boutelkine,,,
,91,6139-850957,850957,,,,,,,,,,sucrerie,1.0,,,,,,,,sucrerie,,,
6287-855104-watervliet,92,6287-855104,855104,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""kerk watervliet""~5","https://www.googleapis.com/books/v1/volumes?q=""watervliet+kerk""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Watervliet,Section,Sint-Laureins,East Flanders Province,Flanders,Belgium,watervliet kerk,2.0,watervliet,True,loc,True,,,loc,watervliet kerk,watervliet,,Kerk
6320-856245-londerzeel,93,6320-856245,856245,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""londerzeel""~5","https://www.googleapis.com/books/v1/volumes?q=""londerzeel""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Londerzeel,Commune,Londerzeel,Flemish Brabant Province,Flanders,Belgium,londerzeel,1.0,londerzeel,True,loc,True,,,loc,londerzeel,londerzeel,,
6338-856474-joris,94,6338-856474,856474,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""joris""~5","https://www.googleapis.com/books/v1/volumes?q=""joris""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,joris,1.0,joris,,per,True,False,,per,joris,,,Joris
6370-857860-harlez,95,6370-857860,857860,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""harlez""~5","https://www.googleapis.com/books/v1/volumes?q=""harlez""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,harlez,1.0,harlez,,per,True,False,,per,harlez,,,Harlez
6442-859442-sohu,96,6442-859442,859442,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""sohu""~5","https://www.googleapis.com/books/v1/volumes?q=""sohu""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,sohu,1.0,sohu,,per,True,False,,per,sohu,,,Sohu
6626-866898-melle,97,6626-866898,866898,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""atletiques melle""~5","https://www.googleapis.com/books/v1/volumes?q=""melle+atletiques""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Melle,Commune,Melle,East Flanders Province,Flanders,Belgium,melle atletiques,2.0,melle,True,loc,True,,,loc,melle atletiques,melle,,
,98,6631-866898,866898,,,,,,,,,,voetbal,1.0,,,,,,,,voetbal,,,
6742-869492-liège,99,6742-869492,869492,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""juifs liege a""~5","https://www.googleapis.com/books/v1/volumes?q=""juifs+%C3%A0+li%C3%A8ge""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Liège,Commune,Liège,Liège Province,Wallonia,Belgium,juifs à liège,3.0,liège,True,loc,True,,,loc,juifs à liège,liege,,
6914-875401-rogier,100,6914-875401,875401,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""germanique rogier""~5","https://www.googleapis.com/books/v1/volumes?q=""rogier+germanique""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,rogier germanique,2.0,rogier,,per,True,False,,per,rogier germanique,,Rogier Germanique,Rogier
6926-875706-reding,101,6926-875706,875706,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""monsieur reding""~5","https://www.googleapis.com/books/v1/volumes?q=""monsieur+reding""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,monsieur reding,2.0,reding,,per,True,False,,per,monsieur reding,,,Monsieur Reding
6989-876918-leclercq abel,102,6989-876918,876918,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""abel leclercq senzeille""~5","https://www.googleapis.com/books/v1/volumes?q=""leclercq+abel+senzeille""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,leclercq abel senzeille,3.0,leclercq abel,,per,True,True,,per,leclercq abel senzeille,,,Leclercq Abel
6989-876918-senzeille,103,6989-876918,876918,,,,,Section,,,,Belgium,leclercq abel senzeille,3.0,senzeille,True,loc,True,,,loc,leclercq abel senzeille,,,Leclercq Abel
7060-878964-steenberghs,104,7060-878964,878964,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""steenberghs""~5","https://www.googleapis.com/books/v1/volumes?q=""steenberghs""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,steenberghs,1.0,steenberghs,,per,True,False,,per,steenberghs,,,Steenberghs
,105,7237-884277,884277,,,,,,,,,,exposition,1.0,,,,,,,,exposition,,,
7504-892662-ravestein esther,106,7504-892662,892662,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""esther ravestein""~5","https://www.googleapis.com/books/v1/volumes?q=""ravestein+esther""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,ravestein esther,2.0,ravestein esther,,per,True,True,,per,ravestein esther,,Esther Ravestein,Ravestein Esther
7524-893008-templeuve,107,7524-893008,893008,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""templeuve""~5","https://www.googleapis.com/books/v1/volumes?q=""templeuve""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Templeuve,Section,Tournai,Hainaut Province,Wallonia,Belgium,templeuve,1.0,templeuve,True,loc,True,,,loc,templeuve,templeuve,,
7581-893859-leopold van den neste,108,7581-893859,893859,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""den leopold neste van""~5","https://www.googleapis.com/books/v1/volumes?q=""leopold+van+den+neste""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,leopold van den neste,4.0,leopold van den neste,,per,True,True,,per,leopold van den neste,,Leopold Van Den Neste,
7586-893859-mathilde dumalin,109,7586-893859,893859,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""dumalin mathilde""~5","https://www.googleapis.com/books/v1/volumes?q=""mathilde+dumalin""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,mathilde dumalin,2.0,mathilde dumalin,,per,True,True,,per,mathilde dumalin,,Mathilde Dumalin,
7597-893933-keihem,110,7597-893933,893933,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""keihem""~5","https://www.googleapis.com/books/v1/volumes?q=""keihem""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,keihem,1.0,keihem,,per_loc,True,False,,per_loc,keihem,,,
7642-894610-graauwmans,111,7642-894610,894610,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""graauwmans""~5","https://www.googleapis.com/books/v1/volumes?q=""graauwmans""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,graauwmans,1.0,graauwmans,,per,True,False,,per,graauwmans,,,Graauwmans
7658-894764-jozef kockx,112,7658-894764,894764,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""jozef kockx""~5","https://www.googleapis.com/books/v1/volumes?q=""jozef+kockx""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,jozef kockx,2.0,jozef kockx,,per,True,True,,per,jozef kockx,,Jozef Kockx,
7777-898669-bibliothèque royale,113,7777-898669,898669,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""bibliotheque royale""~5","https://www.googleapis.com/books/v1/volumes?q=""biblioth%C3%A8que+royale""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,POI,Brussels,Brussels Capital,Brussels Capital,Belgium,bibliothèque royale,2.0,bibliothèque royale,,loc,True,False,false,loc,bibliothèque royale,,,Royale
7812-899489-adolphe strimel,114,7812-899489,899489,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""adolphe strimel""~5","https://www.googleapis.com/books/v1/volumes?q=""adolphe+strimel""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,adolphe strimel,2.0,adolphe strimel,,per,True,True,,per,adolphe strimel,,Adolphe Strimel,
7961-905401-schneeweiss,115,7961-905401,905401,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""schneeweiss""~5","https://www.googleapis.com/books/v1/volumes?q=""schneeweiss""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,schneeweiss,1.0,schneeweiss,,per,True,False,,per,schneeweiss,,,Schneeweiss
,116,7964-905942,905942,,,,,,,,,,danseuse hawaienne,2.0,,,,,,,,danseuse hawaienne,,,
,117,8052-908908,908908,,,,,,,,,,chios,1.0,,,,,,,,chios,,,
8066-910080-meulemaekershoef,118,8066-910080,910080,,,,,POI,,,,Belgium,meulemaekershoef,1.0,meulemaekershoef,,loc,True,,,loc,meulemaekershoef,,,
,119,8103-912808,912808,,,,,,,,,,ama,1.0,,,,,,,,ama,ama,,
8136-914250-ghilain,120,8136-914250,914250,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""ghilain""~5","https://www.googleapis.com/books/v1/volumes?q=""ghilain""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,ghilain,1.0,ghilain,,per,True,False,,per,ghilain,,,Ghilain
,121,8160-916114,916114,,,,,,,,,,carrefour moucehtte,2.0,,,,,,,,carrefour moucehtte,,,
8163-916114-fayat,122,8163-916114,916114,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""fayat""~5","https://www.googleapis.com/books/v1/volumes?q=""fayat""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,fayat,1.0,fayat,,per_ambig,True,False,,per_ambig,fayat,,,Fayat
8234-918859-rumst,123,8234-918859,918859,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""moord rumst""~5","https://www.googleapis.com/books/v1/volumes?q=""rumst+moord""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Rumst,Commune,Rumst,Antwerpen,Flanders,Belgium,rumst moord,2.0,rumst,True,loc,True,,,loc,rumst moord,rumst,,Moord
,124,8346-924633,924633,,,,,,,,,,oeuvres sociales classes moyennes,4.0,,,,,,,,oeuvres sociales classes moyennes,,,Oeuvres
8628-941874-gill,125,8628-941874,941874,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""gill""~5","https://www.googleapis.com/books/v1/volumes?q=""gill""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,gill,1.0,gill,,per_ambig,True,False,,per_ambig,gill,,,Gill
8734-948076-constant le boucher,126,8734-948076,948076,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""boucher constant le""~5","https://www.googleapis.com/books/v1/volumes?q=""constant+le+boucher""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,constant le boucher,3.0,constant le boucher,,per,True,True,,per,constant le boucher,,Constant Le Boucher,
,127,8798-948815,948815,,,,,,,,,,het volk,2.0,,,,,,,,het volk,,,Het Volk
8811-949149-hever,128,8811-949149,949149,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""hever trianon""~5","https://www.googleapis.com/books/v1/volumes?q=""trianon+hever""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Hever,Section,Boortmeerbeek,Flemish Brabant Province,Flanders,Belgium,trianon hever,2.0,hever,True,loc,True,,,loc,trianon hever,hever,,Trianon
,129,8963-957230,957230,,,,,,,,,,forain,1.0,,,,,,,,forain,,,Forain
9008-958536-bartels,130,9008-958536,958536,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""bartels general mort""~5","https://www.googleapis.com/books/v1/volumes?q=""mort+bartels+general""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,mort bartels general,3.0,bartels,,per,True,False,,per,mort bartels general,,,Mort Bartels General
9267-966877-j. bertrand,131,9267-966877,966877,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""bertrand j""~5","https://www.googleapis.com/books/v1/volumes?q=""j.+bertrand""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,j. bertrand,2.0,j. bertrand,,per,True,False,true,per,j. bertrand,,,Bertrand
9314-967905-kripp hermann,132,9314-967905,967905,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""hermann kripp""~5","https://www.googleapis.com/books/v1/volumes?q=""kripp+hermann""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,kripp hermann,2.0,kripp hermann,,per,True,True,,per,kripp hermann,,Hermann Kripp,Kripp Hermann
9324-968123-armand bivort,133,9324-968123,968123,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""armand bivort""~5","https://www.googleapis.com/books/v1/volumes?q=""armand+bivort""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,armand bivort,2.0,armand bivort,,per,True,True,,per,armand bivort,,Armand Bivort,
9475-971864-hasselt,134,9475-971864,971864,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""hasselt""~5","https://www.googleapis.com/books/v1/volumes?q=""hasselt""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Hasselt,Commune,Hasselt,Limburg Province,Flanders,Belgium,hasselt,1.0,hasselt,True,loc,True,,,loc,hasselt,hasselt,,
,135,9479-972147,972147,,,,,,,,,,pans,1.0,,,,,,,,pans,,,Pans
9575-974284-victor polet,136,9575-974284,974284,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""polet victor""~5","https://www.googleapis.com/books/v1/volumes?q=""victor+polet""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,victor polet,2.0,victor polet,,per,True,True,,per,victor polet,,Victor Polet,
,137,9590-975075,975075,,,,,,,,,,voetbal elite,2.0,,,,,,,,voetbal elite,,,Elite
9781-979513-angelica hauff,138,9781-979513,979513,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""angelica hauff""~5","https://www.googleapis.com/books/v1/volumes?q=""angelica+hauff""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,angelica hauff,2.0,angelica hauff,,per,True,True,,per,angelica hauff,,Angelica Hauff,
,139,9836-980270,980270,,,,,,,,,,grand credit belge,3.0,,,,,,,,grand credit belge,,,Grand Credit Belge
9896-981701-brand,140,9896-981701,981701,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""brand halle""~5","https://www.googleapis.com/books/v1/volumes?q=""brand+halle""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,brand halle,2.0,brand,,per,True,False,,per,brand halle,halle,,Brand
9896-981701-halle,141,9896-981701,981701,,,,,Commune,,,,Belgium,brand halle,2.0,halle,True,loc,True,,,loc,brand halle,halle,,Brand
9897-981701-brand,142,9897-981701,981701,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""brand fabriek halle""~5","https://www.googleapis.com/books/v1/volumes?q=""fabriek+brand+halle""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,fabriek brand halle,3.0,brand,,per_loc,True,False,,per_loc,fabriek brand halle,halle,,Fabriek Brand
9897-981701-halle,143,9897-981701,981701,,,,,Commune,,,,Belgium,fabriek brand halle,3.0,halle,True,loc,True,,,loc,fabriek brand halle,halle,,Fabriek Brand
9947-982840-meyer,144,9947-982840,982840,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""huysmans meyer""~5","https://www.googleapis.com/books/v1/volumes?q=""meyer+huysmans""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,meyer huysmans,2.0,meyer,,per,True,False,,per,meyer huysmans,,Meyer Huysmans,
9947-982840-huysmans,145,9947-982840,982840,,,False,,,,,,,meyer huysmans,2.0,huysmans,,per,True,False,,per,meyer huysmans,,Meyer Huysmans,
,146,10052-985566,985566,,,,,,,,,,ijs beklemd,2.0,,,,,,,,ijs beklemd,,,Ijs
,147,10081-986549,986549,,,,,,,,,,grand marché,2.0,,,,,,,,grand marché,marche,,Grand
,148,10119-986698,986698,,,,,,,,,,football feminin,2.0,,,,,,,,football feminin,,,Feminin
,149,10244-989859,989859,,,,,,,,,,le petit esneutois,3.0,,,,,,,,le petit esneutois,,,Le Petit
,150,10332-992735,992735,,,,,,,,,,op zee,2.0,,,,,,,,op zee,,,Zee
,151,10407-994396,994396,,,,,,,,,,honderdjarige,1.0,,,,,,,,honderdjarige,,,
10436-995215-voghelaere,152,10436-995215,995215,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""voghelaere""~5","https://www.googleapis.com/books/v1/volumes?q=""voghelaere""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,voghelaere,1.0,voghelaere,,per,True,False,,per,voghelaere,,,Voghelaere
,153,10520-995577,995577,,,,,,,,,,abattoir,1.0,,,,,,,,abattoir,,,
10615-998199-jacques isaac,154,10615-998199,998199,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""isaac jacques""~5","https://www.googleapis.com/books/v1/volumes?q=""jacques+isaac""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,jacques isaac,2.0,jacques isaac,,per,True,True,,per,jacques isaac,,Jacques Isaac,
10713-1001085-levaillant,155,10713-1001085,1001085,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""levaillant""~5","https://www.googleapis.com/books/v1/volumes?q=""levaillant""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,levaillant,1.0,levaillant,,per,True,False,,per,levaillant,,,Levaillant
10854-1005884-lambeaux,156,10854-1005884,1005884,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""lambeauxhorta""~5","https://www.googleapis.com/books/v1/volumes?q=""lambeauxhorta""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,POI,,,,Belgium,lambeauxhorta,1.0,lambeaux,,loc,False,,,per,lambeauxhorta,,,
10854-1005884-horta,157,10854-1005884,1005884,,,,,POI,Brussels,Brussels Capital,Brussels Capital,Belgium,lambeauxhorta,1.0,horta,,loc,False,,,per,lambeauxhorta,,,
10916-1008736-hoeylaert,158,10916-1008736,1008736,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""hoeylaert""~5","https://www.googleapis.com/books/v1/volumes?q=""hoeylaert""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Hoeilaart,Commune,Hoeilaart,Flemish Brabant Province,Flanders,Belgium,hoeylaert,1.0,hoeylaert,True,loc,True,,,loc,hoeylaert,hoeylaert,,
,159,10985-1010786,1010786,,,,,,,,,,aulit,1.0,,,,,,,,aulit,,,Aulit
11002-1011709-watervliet,160,11002-1011709,1011709,,,,Watervliet,Section,Sint-Laureins,East Flanders Province,Flanders,Belgium,orgel watervliet,2.0,watervliet,True,loc,True,,,loc,orgel watervliet,watervliet,,Orgel
