nom_original,wikidata_link,wikidata_id,wikidata_name,geonames_be_match,noms_unifie,wiki_unified,hist,p_wordlength_unified,wiki_nl,wiki_by_region,geschiedenis,p_wordlength_nl,lang_wiki_unified,extract,type,CP,Code Ins,ins_commune_centrale,Région,Province,commune_centrale,population_commune_centrale_2017
,,,,,Alken,https://fr.wikipedia.org/wiki/Alken (Belgique),,,,,,,,,,,73001,,,,,
Alle,Alle,Q2187482,Alle,Alle,Vresse-sur-Semois (Alle),https://fr.wikipedia.org/wiki/Alle (Belgique),,730,https://nl.wikipedia.org/wiki/Alle_(Belgi%C3%AB),https://fr.wikipedia.org/wiki/Alle (Belgique),Geschiedenis,1334,fr,"Alle (en wallon Yåle) ou Alle-sur-Semois est une section de la commune belge de Vresse-sur-Semois située en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.
Joseph Pierret, instituteur du village d'Alle, tente à partir de 1855 de cultiver le tabac à grande échelle. Progressivement, son succès incite de nombreux habitants de la vallée de la Semois à l'imiter. Des séchoirs à tabac sont témoins de ce passé.",Localité,5550,91003,91143,Wallonie,Namur,Vresse-sur-Semois,2678
,,,,,Alle,https://fr.wikipedia.org/wiki/Alle (Belgique),,,,,,,,,,,91003,,,,,
Alleur,Alleur,Q2603883,Alleur,Alleur,Ans (Alleur),https://fr.wikipedia.org/wiki/Alleur,Historique,3984,https://nl.wikipedia.org/wiki/Alleur,https://fr.wikipedia.org/wiki/Alleur,Geschiedenis,1754,fr,"Alleur (en wallon Aleur) est une section de la commune belge d'Ans située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.
L'ancienne commune de Xhendremael fusionna avec elle le 17 juillet 1970.

",Localité,4432,62001,62003,Wallonie,Liège,Ans,28314
,,,,,Alleur,https://fr.wikipedia.org/wiki/Alleur,,,,,,,,,,,62001,,,,,
Alsemberg,Alsemberg,Q661993,Alsemberg,Alsemberg,Beersel (Alsemberg),https://fr.wikipedia.org/wiki/Alsemberg,,367,https://nl.wikipedia.org/wiki/Alsemberg,https://nl.wikipedia.org/wiki/Alsemberg,Geschiedenis,2161,fr,Alsemberg est une section de la commune belge de Beersel située en Région flamande dans la province du Brabant flamand.,Localité,1652,23001,23003,Flandre,Brabant flamand,Beersel,24992
,,,,,Alsemberg,https://fr.wikipedia.org/wiki/Alsemberg,,,,,,,,,,,23001,,,,,
ALVERINGEM,Alveringem,Q448840,Alveringem,Alveringem,alwwrnzhm,https://fr.wikipedia.org/wiki/Alveringem,,1663,https://nl.wikipedia.org/wiki/Alveringem,https://nl.wikipedia.org/wiki/Alveringem,Geschiedenis,3096,fr,Alveringem est une commune néerlandophone de Belgique située en Région flamande dans la province de Flandre-Occidentale.,Commune,8690,38002,38002,Flandre,Flandre-Occidentale,Alveringem,5072
,,,,,Alveringhem,https://fr.wikipedia.org/wiki/Alveringem,,,,,,,,,,,38002,,,,,
,,,,,Oalveringem,https://fr.wikipedia.org/wiki/Alveringem,,,,,,,,,,,38002,,,,,
,,,,,Алверингем,https://fr.wikipedia.org/wiki/Alveringem,,,,,,,,,,,38002,,,,,
,,,,,阿尔弗灵厄姆,https://fr.wikipedia.org/wiki/Alveringem,,,,,,,,,,,38002,,,,,
,,,,,ALVERINGEM,https://fr.wikipedia.org/wiki/Alveringem,,,,,,,,,,,38002,,,,,
,,,,,a er fu ling e mu,https://fr.wikipedia.org/wiki/Alveringem,,,,,,,,,,,38002,,,,,
,,,,,Alveringem,https://fr.wikipedia.org/wiki/Alveringem,,,,,,,,,,,38002,,,,,
,,,,,الوورنژم,https://fr.wikipedia.org/wiki/Alveringem,,,,,,,,,,,38002,,,,,
,,,,,Al'veringem,https://fr.wikipedia.org/wiki/Alveringem,,,,,,,,,,,38002,,,,,
,,,,,Альверінґем,https://fr.wikipedia.org/wiki/Alveringem,,,,,,,,,,,38002,,,,,
AMAY,Amay,Q455969,Amay,Amay,Аме,https://fr.wikipedia.org/wiki/Amay,,1055,https://nl.wikipedia.org/wiki/Amay,https://fr.wikipedia.org/wiki/Amay,,1801,fr,"Amay (en wallon Ama) est une commune francophone de Belgique située en Région wallonne dans la province de Liège et l’arrondissement de Huy. Elle regroupe les anciennes communes d'Amay, Ampsin, Flône, Jehay et Ombret-Rawsa.
Elle fait partie de la zone de police Meuse-Hesbaye avec les communes d’Engis, Saint-Georges-sur-Meuse, Villers-le-Bouillet, Verlaine et Wanze.",Commune,4540,61003,61003,Wallonie,Liège,Amay,14264
,,,,,a mai,https://fr.wikipedia.org/wiki/Amay,,,,,,,,,,,61003,,,,,
,,,,,Ama,https://fr.wikipedia.org/wiki/Amay,,,,,,,,,,,61003,,,,,
,,,,,Ame,https://fr.wikipedia.org/wiki/Amay,,,,,,,,,,,61003,,,,,
,,,,,AMAY,https://fr.wikipedia.org/wiki/Amay,,,,,,,,,,,61003,,,,,
,,,,,阿迈,https://fr.wikipedia.org/wiki/Amay,,,,,,,,,,,61003,,,,,
,,,,,Amay,https://fr.wikipedia.org/wiki/Amay,,,,,,,,,,,61003,,,,,
,,,,,amh,https://fr.wikipedia.org/wiki/Amay,,,,,,,,,,,61003,,,,,
,,,,,امه,https://fr.wikipedia.org/wiki/Amay,,,,,,,,,,,61003,,,,,
Amberloup,Amberloup,Q2628902,Amberloup,Amberloup,Amberloup,https://fr.wikipedia.org/wiki/Amberloup,Éléments d'histoire,2298,https://nl.wikipedia.org/wiki/Amberloup,https://fr.wikipedia.org/wiki/Amberloup,Geschiedenis,1726,fr,"Amberloup (en wallon Amberlou) est un village au cœur de l'Ardenne belge, en rive droite de l'Ourthe supérieure. Il fait administrativement partie de la commune belge de Sainte-Ode située en Région wallonne dans la province de Luxembourg dont il abrite la maison communale'. C'était une commune à part entière avant la fusion des communes de 1977.",Localité,6680,82001,82038,Wallonie,Luxembourg,Sainte-Ode,2560
,,,,,Sainte-Ode (Amberloup),https://fr.wikipedia.org/wiki/Amberloup,,,,,,,,,,,82001,,,,,
Ambly,Ambly,Q2286148,Ambly,Ambly,Ambly,https://fr.wikipedia.org/wiki/Ambly,Histoire,1265,https://nl.wikipedia.org/wiki/Ambly,https://fr.wikipedia.org/wiki/Ambly,Geschiedenis,1957,fr,"Ambly (en wallon Ambli) est une section de la commune belge de Nassogne située en Région wallonne dans la province de Luxembourg.
C'était une commune à part entière avant la fusion des communes de 1977. Elle fut alors transférée de la province de Namur à celle de Luxembourg.",Localité,6953,91004,83040,Wallonie,Luxembourg,Nassogne,5379
Ambresin,Ambresin,Q2550314,Ambresin,Ambresin,Wasseiges (Ambresin),https://fr.wikipedia.org/wiki/Ambresin,,1064,https://nl.wikipedia.org/wiki/Ambresin,https://fr.wikipedia.org/wiki/Ambresin,Geschiedenis,1330,fr,Ambresin (en wallon Anmzin) est une section de la commune belge de Wasseiges située en Région wallonne dans la province de Liège. C'était une commune à part entière avant la fusion des communes de 1977.,Localité,4219,64003,64075,Wallonie,Liège,Wasseiges,2893
,,,,,Ambresin,https://fr.wikipedia.org/wiki/Ambresin,,,,,,,,,,,64003,,,,,
AMEL,Amblève,Q159868,Amblève,Ambleve,Ambleve,https://fr.wikipedia.org/wiki/Amblève (commune),Histoire,1789,https://nl.wikipedia.org/wiki/Amel_(gemeente),https://fr.wikipedia.org/wiki/Amblève (commune),Geschiedenis,1960,fr,"Amblève (en allemand Amel et en wallon Ambleve) est une commune et une localité belge située dans la province de Liège, en Région wallonne.
Elle fait partie de la Communauté germanophone de Belgique et constitue de ce fait l'une des 9 communes de langue allemande de Belgique.

",Commune,4770,63001,63001,Wallonie,Liège,Amel,5523
,,,,,L'Ambleve,https://fr.wikipedia.org/wiki/Amblève (commune),,,,,,,,,,,63001,,,,,
,,,,,Amel,https://fr.wikipedia.org/wiki/Amblève (commune),,,,,,,,,,,63001,,,,,
,,,,,L’Amblève,https://fr.wikipedia.org/wiki/Amblève (commune),,,,,,,,,,,63001,,,,,
,,,,,AMEL,https://fr.wikipedia.org/wiki/Amblève (commune),,,,,,,,,,,63001,,,,,
,,,,,Amblève,https://fr.wikipedia.org/wiki/Amblève (commune),,,,,,,,,,,63001,,,,,
Amonines,Amonines,Q2843838,Amonines,Amonines,Amonines,https://fr.wikipedia.org/wiki/Amonines,Histoire,1120,https://nl.wikipedia.org/wiki/Amonines,https://fr.wikipedia.org/wiki/Amonines,Geschiedenis,1752,fr,Amonines (en wallon Monene) est une section de la commune belge d'Érezée située en Région wallonne dans la province de Luxembourg.,Localité,6997,83001,83013,Wallonie,Luxembourg,Erezée,3216
Amougies,Amougies,Q1867567,Amougies,Amougies,Amougies,https://fr.wikipedia.org/wiki/Amougies,Histoire,5869,https://nl.wikipedia.org/wiki/Amengijs,https://fr.wikipedia.org/wiki/Amougies,Geschiedenis,1034,fr,"Amougies (en néerlandais non officiel Amengijs) est une section de la commune belge du Mont-de-l'Enclus, située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977. Les 1.073 habitants du village sont appelés Amougicien(ne)s. La densité de population est de 227 habitants au km². Amougies vient d’abord de Amelgijs, ensuite, de Amengijs, et enfin de Amougys.
Du 24 au 28 octobre 1969, la commune accueille le Festival Actuel, refusé à Paris, puis à Courtrai. Il s'agit du premier grand rassemblement pop et free jazz « français » ; s'y produisent notamment Ten Years After, Yes, Soft Machine, Pink Floyd et Frank Zappa.",Localité,7750,57001,57095,Wallonie,Hainaut,Mont-de-l'Enclus,3716
Ampsin,Ampsin,Q2844475,Ampsin,Ampsin,Amay (Ampsin),https://fr.wikipedia.org/wiki/Ampsin,,612,https://nl.wikipedia.org/wiki/Ampsin,https://fr.wikipedia.org/wiki/Ampsin,,189,fr,"Ampsin (en wallon Amsin) est une section de la commune belge d'Amay, située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.
Lieux-dits du village : Bende, Fawé, Hasquette, Henrotia, Hèye, Hutimont, Jouette, Loyable, Ry de Mer, Sart, Sartage, Taverne à Meuse, Thier Poncelet, Vinâve, Waloppe.",Localité,4540,61004,61003,Wallonie,Liège,Amay,14264
,,,,,Ampsin,https://fr.wikipedia.org/wiki/Ampsin,,,,,,,,,,,61004,,,,,
ANDENNE,Andenne,Q333466,Andenne,Andenne,Анден,https://fr.wikipedia.org/wiki/Andenne,Histoire,10210,https://nl.wikipedia.org/wiki/Andenne,https://fr.wikipedia.org/wiki/Andenne,Geschiedenis,5537,fr,Andenne (en wallon Andene) est une ville francophone de Belgique située en Région wallonne dans la province de Namur.,Ville,5300,92003,92003,Wallonie,Namur,Andenne,26767
,,,,,Andenn,https://fr.wikipedia.org/wiki/Andenne,,,,,,,,,,,92003,,,,,
,,,,,ang dai ne,https://fr.wikipedia.org/wiki/Andenne,,,,,,,,,,,92003,,,,,
,,,,,Anden,https://fr.wikipedia.org/wiki/Andenne,,,,,,,,,,,92003,,,,,
,,,,,آندن,https://fr.wikipedia.org/wiki/Andenne,,,,,,,,,,,92003,,,,,
,,,,,andn,https://fr.wikipedia.org/wiki/Andenne,,,,,,,,,,,92003,,,,,
,,,,,ANDENNE,https://fr.wikipedia.org/wiki/Andenne,,,,,,,,,,,92003,,,,,
,,,,,Andenne,https://fr.wikipedia.org/wiki/Andenne,,,,,,,,,,,92003,,,,,
,,,,,Andene,https://fr.wikipedia.org/wiki/Andenne,,,,,,,,,,,92003,,,,,
,,,,,Анденн,https://fr.wikipedia.org/wiki/Andenne,,,,,,,,,,,92003,,,,,
,,,,,昂代讷,https://fr.wikipedia.org/wiki/Andenne,,,,,,,,,,,92003,,,,,
ANDERLECHT,Anderlecht,Q12886,Anderlecht,Anderlecht,Anderlech,https://fr.wikipedia.org/wiki/Anderlecht,Histoire,12570,https://nl.wikipedia.org/wiki/Anderlecht,https://fr.wikipedia.org/wiki/Anderlecht / https://nl.wikipedia.org/wiki/Anderlecht,Geschiedenis,5901,fr,"Anderlecht [ɑ̃dəʁlɛkt] est l'une des 589 communes de Belgique et une des 19 communes de la Région de Bruxelles-Capitale. Comme toutes les communes de Bruxelles, elle est officiellement bilingue.
Le 1er mai 2017, elle comptait 118 785 habitants (8e commune la plus peuplée de Belgique) (59 050 hommes et 59 735 femmes), appelés Anderlechtois, pour une superficie de 17,74 km2 soit une densité de 6 695,89 habitants/km².
Elle est située dans le sud-ouest de l'agglomération bruxelloise et limitrophe aux communes de Bruxelles-ville, Dilbeek, Forest, Molenbeek-Saint-Jean, Leeuw-Saint-Pierre et Saint-Gilles.",Commune,1070,21001,21001,Bruxelles-Capitale,Bruxelles-Capitale,Anderlecht,118241
,,,,,xandexr lekht,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,Anderlacum,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,Brussel (Anderlecht),https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,アンデルレヒト,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,ANDERLECHT,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,Anderleht,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,Андерлехт,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,Bruxelles (Anderlecht),https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,anderurehito,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,Anderlek,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,andeoleheuteu,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,Anderlecht,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,آندرلخت,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,andrlsht,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,安德莱赫特,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,อันเดอร์เลคต์,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,Anderlekht,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,andrlkht,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,안더레흐트,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,an de lai he te,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
,,,,,آندرلشت,https://fr.wikipedia.org/wiki/Anderlecht,,,,,,,,,,,21001,,,,,
ANDERLUES,Anderlues,Q95005,Anderlues,Anderlues,Anderlues,https://fr.wikipedia.org/wiki/Anderlues,Histoire,1968,https://nl.wikipedia.org/wiki/Anderlues,https://fr.wikipedia.org/wiki/Anderlues,Geschiedenis,3327,fr,"Anderlues /ɑ̃.dɛʁ.ly/ (en wallon Anderluwe) est une commune francophone de Belgique située en Région wallonne dans la province de Hainaut.
Au 1er juillet 2004, la population totale de cette commune est de 11 512 habitants, répartis sur 17,14 km². Anderlues est jumelée avec Gigondas, en France.",Commune,6150,56001,56001,Wallonie,Hainaut,Anderlues,12123
,,,,,Anderlju,https://fr.wikipedia.org/wiki/Anderlues,,,,,,,,,,,56001,,,,,
,,,,,Андерлю,https://fr.wikipedia.org/wiki/Anderlues,,,,,,,,,,,56001,,,,,
,,,,,ANDERLUES,https://fr.wikipedia.org/wiki/Anderlues,,,,,,,,,,,56001,,,,,
,,,,,andrlw,https://fr.wikipedia.org/wiki/Anderlues,,,,,,,,,,,56001,,,,,
,,,,,آندرلو,https://fr.wikipedia.org/wiki/Anderlues,,,,,,,,,,,56001,,,,,
Andrimont,Andrimont,Q2846884,Andrimont,Andrimont,Andrimont,https://fr.wikipedia.org/wiki/Andrimont (Dison),,754,https://nl.wikipedia.org/wiki/Andrimont_(Dison),https://fr.wikipedia.org/wiki/Andrimont (Dison),Geschiedenis,549,fr,"Andrimont est une section de la commune belge de Dison située en Région wallonne dans la province de Liège et avoisiné à la ville de Verviers, elle s'étend sur 954 hectares. Andrimont était une commune à part entière avant la fusion des communes de 1977.
Andrimont fut construit près l'antique route qui reliait Tongres à Trèves ou on découvert des tombes gallo-romaines. Avant 1798 Andrimont dépendait de la principauté de Liège et du marquisat de Franchimont. En 1322 la seigneurie appartenait à Godefroid sire d'Andrimont. L'actuel château d'Andrimont date du XVIIe siècle.
L'église Saint Laurent fut restaurée en 1606, mais la tour est antérieure. Andrimont devient paroisse en 1730.",Localité,4821,63002,63020,Wallonie,Liège,Dison,15260
Angleur,Angleur,Q540710,Angleur,Angleur,Angleur,https://fr.wikipedia.org/wiki/Angleur,Histoire,4533,https://nl.wikipedia.org/wiki/Angleur,https://fr.wikipedia.org/wiki/Angleur,,771,fr,"Angleur est une section de la ville de Liège située en Région wallonne dans la province de Liège. La section est composée des quartiers d'Angleur, de Kinkempois et du Sart Tilman. Elle a une population de 10 347 habitants (2013). C'était une commune à part entière avant la fusion des communes de 1977.",Localité,4031,62002,62063,Wallonie,Liège,Liège,197885
,,,,,Liege (Angleur),https://fr.wikipedia.org/wiki/Angleur,,,,,,,,,,,62002,,,,,
,,,,,Liège (Angleur),https://fr.wikipedia.org/wiki/Angleur,,,,,,,,,,,62002,,,,,
Angre,Angre,Q1889659,Angre,Angre,Angre,https://fr.wikipedia.org/wiki/Angre,Histoire,1782,https://nl.wikipedia.org/wiki/Angre,https://fr.wikipedia.org/wiki/Angre,,188,fr,"Angre est une section de la commune belge de Honnelles, située en Région wallonne dans la province de Hainaut. C’était une commune à part entière avant la fusion des communes de 1977.
Le hameau est traversé par une rivière affluent de l’Escaut, la Grande Honnelle.",Localité,7387,53001,53083,Wallonie,Hainaut,Honnelles,5183
Angreau,Angreau,Q1845257,Angreau,Angreau,Angreau,https://fr.wikipedia.org/wiki/Angreau,Histoire,1516,https://nl.wikipedia.org/wiki/Angreau,https://fr.wikipedia.org/wiki/Angreau,,190,fr,"Angreau est une section de la commune belge de Honnelles, située en Région wallonne dans la province de Hainaut.",Localité,7387,53002,53083,Wallonie,Hainaut,Honnelles,5183
ANHÉE,Anhée,Q545889,Anhée,Anhee,ang nei,https://fr.wikipedia.org/wiki/Anhée,Histoire,1520,https://nl.wikipedia.org/wiki/Anh%C3%A9e,https://fr.wikipedia.org/wiki/Anhée,,2615,fr,"Anhée [ɑ̃e] (en wallon Anhêye) est une commune francophone de Belgique située en Région wallonne dans la province de Namur.
Au 1er mars 2017, la population totale de cette commune était de 7 149 habitants, (3 516 hommes et 3 633 femmes). La superficie totale est de 65,92 km2 ce qui donne une densité de population de 108,45 habitants par km².",Commune,5537,91005,91005,Wallonie,Namur,Anhée,7139
,,,,,Ане,https://fr.wikipedia.org/wiki/Anhée,,,,,,,,,,,91005,,,,,
,,,,,Anhee sur Meuse,https://fr.wikipedia.org/wiki/Anhée,,,,,,,,,,,91005,,,,,
,,,,,昂内,https://fr.wikipedia.org/wiki/Anhée,,,,,,,,,,,91005,,,,,
,,,,,ANHÉE,https://fr.wikipedia.org/wiki/Anhée,,,,,,,,,,,91005,,,,,
,,,,,Anhée,https://fr.wikipedia.org/wiki/Anhée,,,,,,,,,,,91005,,,,,
,,,,,Anhêye,https://fr.wikipedia.org/wiki/Anhée,,,,,,,,,,,91005,,,,,
,,,,,Ane,https://fr.wikipedia.org/wiki/Anhée,,,,,,,,,,,91005,,,,,
,,,,,anh,https://fr.wikipedia.org/wiki/Anhée,,,,,,,,,,,91005,,,,,
,,,,,Anhee,https://fr.wikipedia.org/wiki/Anhée,,,,,,,,,,,91005,,,,,
,,,,,Anhée sur Meuse,https://fr.wikipedia.org/wiki/Anhée,,,,,,,,,,,91005,,,,,
,,,,,Anheye,https://fr.wikipedia.org/wiki/Anhée,,,,,,,,,,,91005,,,,,
,,,,,انه,https://fr.wikipedia.org/wiki/Anhée,,,,,,,,,,,91005,,,,,
Anlier,Anlier,Q2194570,Anlier,Anlier,Anlier,https://fr.wikipedia.org/wiki/Anlier (localité),Histoire,1121,https://nl.wikipedia.org/wiki/Anlier_(plaats),https://fr.wikipedia.org/wiki/Anlier (localité),,1238,fr,Anlier (Aasler en luxembourgeois) est une section de la commune belge de Habay située en Région wallonne dans la province de Luxembourg.,Localité,6721,84001,85046,Wallonie,Luxembourg,Habay,8276
,,,,,Anglier,https://fr.wikipedia.org/wiki/Anlier (localité),,,,,,,,,,,84001,,,,,
Anloy,Anloy,Q2850368,Anloy,Anloy,Anloy,https://fr.wikipedia.org/wiki/Anloy,Histoire,1125,https://nl.wikipedia.org/wiki/Anloy,https://fr.wikipedia.org/wiki/Anloy,Geschiedenis,640,fr,Anloy (en wallon Anloe) est une section de la commune belge de Libin située en Région wallonne dans la province de Luxembourg.,Localité,6890,84002,84035,Wallonie,Luxembourg,Libin,5083
Annevoie-Rouillon,Annevoie-Rouillon,Q2851526,Annevoie-Rouillon,Annevoie-Rouillon,Annevoie-Rouillon,https://fr.wikipedia.org/wiki/Annevoie-Rouillon,,927,https://nl.wikipedia.org/wiki/Annevoie-Rouillon,https://fr.wikipedia.org/wiki/Annevoie-Rouillon,,714,fr,"Annevoie-Rouillon (en wallon Annvoye) est une section de la commune belge d'Anhée située en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.

Annevoie est connue pour ses Jardins d'Annevoie imaginés par Charles-Alexis de Montpellier à la fin du XVIIIe siècle et qui combinent la rigueur du style français et la fantaisie du style anglais tout en utilisant la rivière du Rouillon pour composer avec le cours de celle-ci des jeux ou formes multiples,. Les visiteurs en transports en commun peuvent y accéder depuis la gare de Namur par la ligne 21 Namur - Maredsous.",Localité,5537,91006,91005,Wallonie,Namur,Anhée,7139
,,,,,Anhee (Annevoie-Rouillon),https://fr.wikipedia.org/wiki/Annevoie-Rouillon,,,,,,,,,,,91006,,,,,
,,,,,Anhée (Annevoie-Rouillon),https://fr.wikipedia.org/wiki/Annevoie-Rouillon,,,,,,,,,,,91006,,,,,
ANS,Ans,Q499594,Ans,Ans,Anse,https://fr.wikipedia.org/wiki/Ans,Historique,2535,https://nl.wikipedia.org/wiki/Ans_(Belgi%C3%AB),https://fr.wikipedia.org/wiki/Ans,Geschiedenis,1657,fr,"Ans (en wallon Anse) est une commune francophone de Belgique située en Région wallonne dans la province de Liège.
Le siège de l'Union royale belge de handball y est basé.",Commune,4430,62003,62003,Wallonie,Liège,Ans,28314
,,,,,昂斯,https://fr.wikipedia.org/wiki/Ans,,,,,,,,,,,62003,,,,,
,,,,,ansu,https://fr.wikipedia.org/wiki/Ans,,,,,,,,,,,62003,,,,,
,,,,,آن,https://fr.wikipedia.org/wiki/Ans,,,,,,,,,,,62003,,,,,
,,,,,アンス,https://fr.wikipedia.org/wiki/Ans,,,,,,,,,,,62003,,,,,
,,,,,ANS,https://fr.wikipedia.org/wiki/Ans,,,,,,,,,,,62003,,,,,
